timestamp,crc_errors,invalid_packets,messages,polling_cycles,publications,retransmissions,packet_delivery_ratio,network_delivery_ratio
2020-03-03 04:55:00+00:00,1.0,0.0,61.0,91.0,61.0,127.0,0.2785388127853881,0.4728682170542636
2020-03-03 05:10:00+00:00,0.0,0.0,53.0,89.0,53.0,146.0,0.225531914893617,0.4108527131782946
2020-03-03 05:25:00+00:00,0.0,0.0,51.0,88.0,51.0,153.0,0.21161825726141079,0.3953488372093023
2020-03-03 05:40:00+00:00,0.0,0.0,44.0,88.0,44.0,161.0,0.17670682730923695,0.34108527131782945
2020-03-03 06:00:00+00:00,1.0,0.0,42.0,85.0,42.0,164.0,0.168,0.32558139534883723
2020-03-03 06:15:00+00:00,0.0,0.0,64.0,94.0,64.0,126.0,0.2909090909090909,0.49612403100775193
2020-03-03 06:30:00+00:00,1.0,0.0,94.0,106.0,94.0,61.0,0.5595238095238095,0.7286821705426356
2020-03-03 06:45:00+00:00,0.0,0.0,122.0,122.0,122.0,2.0,0.9838709677419355,0.9457364341085271
2020-03-03 07:00:00+00:00,1.0,0.0,108.0,115.0,108.0,28.0,0.75,0.8372093023255814
2020-03-03 07:15:00+00:00,0.0,0.0,81.0,98.0,81.0,81.0,0.45251396648044695,0.627906976744186
2020-03-03 07:30:00+00:00,0.0,0.0,94.0,107.0,94.0,54.0,0.5838509316770186,0.7286821705426356
2020-03-03 07:45:00+00:00,0.0,0.0,94.0,105.0,94.0,61.0,0.5662650602409639,0.7286821705426356
2020-03-03 08:00:00+00:00,0.0,0.0,112.0,114.0,112.0,22.0,0.8235294117647058,0.8682170542635659
2020-03-03 08:15:00+00:00,1.0,0.0,116.0,117.0,116.0,14.0,0.8787878787878788,0.8992248062015504
2020-03-03 08:30:00+00:00,1.0,0.0,119.0,119.0,119.0,9.0,0.9224806201550387,0.9224806201550387
2020-03-03 08:45:00+00:00,0.0,0.0,116.0,117.0,116.0,14.0,0.8854961832061069,0.8992248062015504
2020-03-03 09:00:00+00:00,0.0,0.0,66.0,93.0,66.0,112.0,0.32195121951219513,0.5116279069767442
2020-03-03 09:15:00+00:00,2.0,0.0,97.0,107.0,97.0,54.0,0.5950920245398773,0.751937984496124
2020-03-03 10:10:00+00:00,0.0,0.0,110.0,114.0,110.0,30.0,0.7638888888888888,0.8527131782945736
2020-03-03 10:25:00+00:00,1.0,0.0,71.0,97.0,71.0,109.0,0.34299516908212563,0.5503875968992248
2020-03-03 10:40:00+00:00,0.0,0.0,104.0,111.0,104.0,39.0,0.6933333333333334,0.8062015503875969
2020-03-03 10:55:00+00:00,1.0,0.0,112.0,114.0,112.0,26.0,0.7943262411347518,0.8682170542635659
2020-03-03 11:10:00+00:00,0.0,0.0,87.0,104.0,87.0,72.0,0.4943181818181818,0.6744186046511628
2020-03-03 11:25:00+00:00,0.0,0.0,38.0,84.0,38.0,157.0,0.15767634854771784,0.29457364341085274
2020-03-03 12:00:00+00:00,1.0,0.0,90.0,102.0,90.0,79.0,0.4945054945054945,0.6976744186046512
2020-03-03 12:15:00+00:00,0.0,0.0,12.0,78.0,12.0,206.0,0.04225352112676056,0.09302325581395349
2020-03-03 12:30:00+00:00,0.0,0.0,0.0,75.0,0.0,225.0,0.0,0.0
2020-03-03 12:45:00+00:00,2.0,0.0,123.0,123.0,123.0,9.0,0.917910447761194,0.9534883720930233
2020-03-03 13:00:00+00:00,2.0,0.0,119.0,119.0,119.0,22.0,0.8321678321678322,0.9224806201550387
2020-03-03 13:15:00+00:00,1.0,0.0,121.0,121.0,121.0,14.0,0.8897058823529411,0.937984496124031
2020-03-03 13:30:00+00:00,0.0,0.0,125.0,125.0,125.0,6.0,0.9541984732824428,0.9689922480620154
2020-03-03 13:50:00+00:00,0.0,0.0,122.0,122.0,122.0,13.0,0.9037037037037037,0.9457364341085271
2020-03-03 14:05:00+00:00,0.0,0.0,120.0,121.0,120.0,16.0,0.8759124087591241,0.9302325581395349
2020-03-03 14:20:00+00:00,0.0,0.0,116.0,117.0,116.0,24.0,0.8226950354609929,0.8992248062015504
2020-03-03 14:35:00+00:00,0.0,0.0,123.0,123.0,123.0,14.0,0.8978102189781022,0.9534883720930233
2020-03-03 14:50:00+00:00,1.0,0.0,121.0,121.0,121.0,16.0,0.8768115942028986,0.937984496124031
2020-03-03 15:05:00+00:00,0.0,0.0,116.0,117.0,116.0,28.0,0.8,0.8992248062015504
2020-03-03 15:20:00+00:00,0.0,0.0,122.0,123.0,122.0,19.0,0.8591549295774648,0.9457364341085271
